chr	start	end	id	any	interchr	intrachr	translocation
chr1	31800000	31849999	637	0	0	0	0
chr1	31850000	31899999	638	0	0	0	0
chr1	31900000	31949999	639	0	0	0	0
chr1	31950000	31999999	640	0	0	0	0
chr1	32000000	32049999	641	0	0	0	0
chr1	32050000	32099999	642	0	0	0	0
chr1	32100000	32149999	643	0	0	0	0
chr1	32150000	32199999	644	1	0	1	0
chr1	32200000	32249999	645	0	0	0	0
chr1	32250000	32299999	646	0	0	0	0
chr1	32300000	32349999	647	0	0	0	0
chr1	32350000	32399999	648	0	0	0	0
chr1	32400000	32449999	649	0	0	0	0
chr1	32450000	32499999	650	0	0	0	0
chr1	32500000	32549999	651	0	0	0	0
chr1	32550000	32599999	652	0	0	0	0
chr1	32600000	32649999	653	0	0	0	0
chr1	32650000	32699999	654	0	0	0	0
chr1	32700000	32749999	655	0	0	0	0
chr1	32750000	32799999	656	0	0	0	0
chr1	32800000	32849999	657	0	0	0	0
chr1	32850000	32899999	658	0	0	0	0
chr1	32900000	32949999	659	0	0	0	0
chr1	32950000	32999999	660	0	0	0	0
chr1	33000000	33049999	661	0	0	0	0
chr1	33050000	33099999	662	0	0	0	0
chr1	33100000	33149999	663	0	0	0	0
chr1	33150000	33199999	664	0	0	0	0
chr1	33200000	33249999	665	0	0	0	0
chr1	33250000	33299999	666	0	0	0	0
chr1	33300000	33349999	667	0	0	0	0
chr1	33350000	33399999	668	0	0	0	0
chr1	33400000	33449999	669	0	0	0	0
chr1	33450000	33499999	670	0	0	0	0
chr1	33500000	33549999	671	0	0	0	0
chr1	33550000	33599999	672	0	0	0	0
chr1	33600000	33649999	673	0	0	0	0
chr1	33650000	33699999	674	0	0	0	0
chr1	33700000	33749999	675	0	0	0	0
chr1	33750000	33799999	676	0	0	0	0
chr1	33800000	33849999	677	0	0	0	0
chr1	33850000	33899999	678	0	0	0	0
chr1	33900000	33949999	679	0	0	0	0
chr1	33950000	33999999	680	0	0	0	0
chr1	34000000	34049999	681	0	0	0	0
chr1	34050000	34099999	682	0	0	0	0
chr1	34100000	34149999	683	0	0	0	0
chr1	34150000	34199999	684	0	0	0	0
chr1	34200000	34249999	685	0	0	0	0
chr1	34250000	34299999	686	0	0	0	0
chr1	34300000	34349999	687	0	0	0	0
chr1	34350000	34399999	688	0	0	0	0
chr1	34400000	34449999	689	0	0	0	0
chr1	34450000	34499999	690	0	0	0	0
chr1	34500000	34549999	691	0	0	0	0
chr1	34550000	34599999	692	0	0	0	0
chr1	34600000	34649999	693	0	0	0	0
chr1	34650000	34699999	694	0	0	0	0
chr1	34700000	34749999	695	0	0	0	0
chr1	34750000	34799999	696	0	0	0	0
chr1	34800000	34849999	697	0	0	0	0
chr1	34850000	34899999	698	0	0	0	0
chr1	34900000	34949999	699	0	0	0	0
chr1	34950000	34999999	700	0	0	0	0
chr1	35000000	35049999	701	0	0	0	0
chr1	35050000	35099999	702	0	0	0	0
chr1	35100000	35149999	703	0	0	0	0
chr1	35150000	35199999	704	0	0	0	0
chr1	35200000	35249999	705	0	0	0	0
chr1	35250000	35299999	706	0	0	0	0
chr1	35300000	35349999	707	0	0	0	0
chr1	35350000	35399999	708	0	0	0	0
chr1	35400000	35449999	709	0	0	0	0
chr1	35450000	35499999	710	0	0	0	0
chr1	35500000	35549999	711	0	0	0	0
chr1	35550000	35599999	712	0	0	0	0
chr1	35600000	35649999	713	0	0	0	0
chr1	35650000	35699999	714	0	0	0	0
chr1	35700000	35749999	715	0	0	0	0
chr1	35750000	35799999	716	0	0	0	0
chr1	35800000	35849999	717	0	0	0	0
chr1	35850000	35899999	718	0	0	0	0
chr1	35900000	35949999	719	0	0	0	0
chr1	35950000	35999999	720	0	0	0	0
chr1	36000000	36049999	721	0	0	0	0
chr1	36050000	36099999	722	0	0	0	0
chr1	36100000	36149999	723	0	0	0	0
chr1	36150000	36199999	724	0	0	0	0
chr1	36200000	36249999	725	0	0	0	0
chr1	36250000	36299999	726	0	0	0	0
chr1	36300000	36349999	727	0	0	0	0
chr1	36350000	36399999	728	0	0	0	0
chr1	36400000	36449999	729	0	0	0	0
chr1	36450000	36499999	730	0	0	0	0
chr1	36500000	36549999	731	0	0	0	0
chr1	36550000	36599999	732	0	0	0	0
chr1	36600000	36649999	733	0	0	0	0
chr1	36650000	36699999	734	0	0	0	0
chr1	36700000	36749999	735	0	0	0	0
chr1	36750000	36799999	736	0	0	0	0
chr1	36800000	36849999	737	0	0	0	0
chr1	36850000	36899999	738	0	0	0	0
chr1	36900000	36949999	739	0	0	0	0
chr1	36950000	36999999	740	0	0	0	0
chr1	37000000	37049999	741	0	0	0	0
chr1	37050000	37099999	742	0	0	0	0
chr1	37100000	37149999	743	0	0	0	0
chr1	37150000	37199999	744	0	0	0	0
chr1	37200000	37249999	745	0	0	0	0
chr1	37250000	37299999	746	0	0	0	0
chr1	37300000	37349999	747	0	0	0	0
chr1	37350000	37399999	748	0	0	0	0
chr1	37400000	37449999	749	0	0	0	0
chr1	37450000	37499999	750	0	0	0	0
chr1	37500000	37549999	751	0	0	0	0
chr1	37550000	37599999	752	0	0	0	0
chr1	37600000	37649999	753	0	0	0	0
chr1	37650000	37699999	754	0	0	0	0
chr1	37700000	37749999	755	0	0	0	0
chr1	37750000	37799999	756	0	0	0	0
chr1	37800000	37849999	757	0	0	0	0
chr1	37850000	37899999	758	0	0	0	0
chr1	37900000	37949999	759	1	0	1	0
chr1	37950000	37999999	760	0	0	0	0
chr1	38000000	38049999	761	0	0	0	0
chr1	38050000	38099999	762	0	0	0	0
chr1	38100000	38149999	763	0	0	0	0
chr1	38150000	38199999	764	0	0	0	0
chr1	38200000	38249999	765	0	0	0	0
chr1	38250000	38299999	766	0	0	0	0
chr1	38300000	38349999	767	0	0	0	0
chr1	38350000	38399999	768	0	0	0	0
chr1	38400000	38449999	769	0	0	0	0
chr1	38450000	38499999	770	0	0	0	0
chr1	38500000	38549999	771	0	0	0	0
chr1	38550000	38599999	772	0	0	0	0
chr1	38600000	38649999	773	0	0	0	0
chr1	38650000	38699999	774	0	0	0	0
chr1	38700000	38749999	775	0	0	0	0
chr1	38750000	38799999	776	0	0	0	0
chr1	38800000	38849999	777	0	0	0	0
chr1	38850000	38899999	778	0	0	0	0
chr1	38900000	38949999	779	0	0	0	0
chr1	38950000	38999999	780	0	0	0	0
chr1	39000000	39049999	781	0	0	0	0
chr1	39050000	39099999	782	0	0	0	0
chr1	39100000	39149999	783	0	0	0	0
chr1	39150000	39199999	784	0	0	0	0
chr1	39200000	39249999	785	0	0	0	0
chr1	39250000	39299999	786	0	0	0	0
chr1	39300000	39349999	787	0	0	0	0
chr1	39350000	39399999	788	0	0	0	0
chr1	39400000	39449999	789	0	0	0	0
chr1	39450000	39499999	790	0	0	0	0
chr1	39500000	39549999	791	0	0	0	0
chr1	39550000	39599999	792	0	0	0	0
chr1	39600000	39649999	793	0	0	0	0
chr1	39650000	39699999	794	0	0	0	0
chr1	39700000	39749999	795	0	0	0	0
chr1	39750000	39799999	796	0	0	0	0
chr1	39800000	39849999	797	0	0	0	0
chr1	39850000	39899999	798	0	0	0	0
chr1	39900000	39949999	799	0	0	0	0
chr1	39950000	39999999	800	0	0	0	0
chr1	40000000	40049999	801	0	0	0	0
chr1	40050000	40099999	802	0	0	0	0
chr1	40100000	40149999	803	0	0	0	0
chr1	40150000	40199999	804	0	0	0	0
chr1	40200000	40249999	805	0	0	0	0
chr1	40250000	40299999	806	0	0	0	0
chr1	40300000	40349999	807	0	0	0	0
chr1	40350000	40399999	808	0	0	0	0
chr1	40400000	40449999	809	0	0	0	0
chr1	40450000	40499999	810	0	0	0	0
chr1	40500000	40549999	811	0	0	0	0
chr1	40550000	40599999	812	0	0	0	0
chr1	40600000	40649999	813	0	0	0	0
chr1	40650000	40699999	814	0	0	0	0
chr1	40700000	40749999	815	0	0	0	0
chr1	40750000	40799999	816	0	0	0	0
chr1	40800000	40849999	817	0	0	0	0
chr1	40850000	40899999	818	0	0	0	0
chr1	40900000	40949999	819	0	0	0	0
chr1	40950000	40999999	820	0	0	0	0
chr1	41000000	41049999	821	0	0	0	0
chr1	41050000	41099999	822	0	0	0	0
chr1	41100000	41149999	823	0	0	0	0
chr1	41150000	41199999	824	0	0	0	0
chr1	41200000	41249999	825	0	0	0	0
chr1	41250000	41299999	826	0	0	0	0
chr1	41300000	41349999	827	0	0	0	0
chr1	41350000	41399999	828	0	0	0	0
chr1	41400000	41449999	829	0	0	0	0
chr1	41450000	41499999	830	0	0	0	0
chr1	41500000	41549999	831	0	0	0	0
chr1	41550000	41599999	832	0	0	0	0
chr1	41600000	41649999	833	0	0	0	0
chr1	41650000	41699999	834	0	0	0	0
chr1	41700000	41749999	835	0	0	0	0
chr1	41750000	41799999	836	0	0	0	0
chr1	41800000	41849999	837	0	0	0	0
chr1	41850000	41899999	838	0	0	0	0
chr1	41900000	41949999	839	0	0	0	0
chr1	41950000	41999999	840	0	0	0	0
chr1	42000000	42049999	841	0	0	0	0
chr1	42050000	42099999	842	0	0	0	0
chr1	42100000	42149999	843	0	0	0	0
chr1	42150000	42199999	844	0	0	0	0
chr1	42200000	42249999	845	0	0	0	0
chr1	42250000	42299999	846	0	0	0	0
chr1	42300000	42349999	847	0	0	0	0
chr1	42350000	42399999	848	0	0	0	0
chr1	42400000	42449999	849	0	0	0	0
chr1	42450000	42499999	850	0	0	0	0
chr1	42500000	42549999	851	0	0	0	0
chr1	42550000	42599999	852	0	0	0	0
chr1	42600000	42649999	853	0	0	0	0
chr1	42650000	42699999	854	0	0	0	0
chr1	42700000	42749999	855	1	0	1	0
chr1	42750000	42799999	856	0	0	0	0
chr1	42800000	42849999	857	0	0	0	0
chr1	42850000	42899999	858	0	0	0	0
chr1	42900000	42949999	859	0	0	0	0
chr1	42950000	42999999	860	0	0	0	0
chr1	43000000	43049999	861	0	0	0	0
chr1	43050000	43099999	862	0	0	0	0
chr1	43100000	43149999	863	0	0	0	0
chr1	43150000	43199999	864	0	0	0	0
chr1	43200000	43249999	865	0	0	0	0
chr1	43250000	43299999	866	1	1	0	0
chr1	43300000	43349999	867	0	0	0	0
chr1	43350000	43399999	868	0	0	0	0
chr1	43400000	43449999	869	0	0	0	0
chr1	43450000	43499999	870	0	0	0	0
chr1	43500000	43549999	871	0	0	0	0
chr1	43550000	43599999	872	0	0	0	0
chr1	43600000	43649999	873	0	0	0	0
chr1	43650000	43699999	874	0	0	0	0
chr1	43700000	43749999	875	0	0	0	0
chr1	43750000	43799999	876	0	0	0	0
chr1	43800000	43849999	877	0	0	0	0
chr1	43850000	43899999	878	0	0	0	0
chr1	43900000	43949999	879	0	0	0	0
chr1	43950000	43999999	880	0	0	0	0
chr1	44000000	44049999	881	0	0	0	0
chr1	44050000	44099999	882	0	0	0	0
chr1	44100000	44149999	883	0	0	0	0
chr1	44150000	44199999	884	0	0	0	0
chr1	44200000	44249999	885	0	0	0	0
chr1	44250000	44299999	886	0	0	0	0
chr1	44300000	44349999	887	0	0	0	0
chr1	44350000	44399999	888	0	0	0	0
chr1	44400000	44449999	889	0	0	0	0
chr1	44450000	44499999	890	0	0	0	0
chr1	44500000	44549999	891	0	0	0	0
chr1	44550000	44599999	892	0	0	0	0
chr1	44600000	44649999	893	0	0	0	0
chr1	44650000	44699999	894	0	0	0	0
chr1	44700000	44749999	895	0	0	0	0
chr1	44750000	44799999	896	0	0	0	0
chr1	44800000	44849999	897	0	0	0	0
chr1	44850000	44899999	898	0	0	0	0
chr1	44900000	44949999	899	0	0	0	0
chr1	44950000	44999999	900	0	0	0	0
chr1	45000000	45049999	901	0	0	0	0
chr1	45050000	45099999	902	0	0	0	0
chr1	45100000	45149999	903	0	0	0	0
chr1	45150000	45199999	904	0	0	0	0
chr1	45200000	45249999	905	0	0	0	0
chr1	45250000	45299999	906	0	0	0	0
chr1	45300000	45349999	907	0	0	0	0
chr1	45350000	45399999	908	0	0	0	0
chr1	45400000	45449999	909	0	0	0	0
chr1	45450000	45499999	910	0	0	0	0
chr1	45500000	45549999	911	0	0	0	0
chr1	45550000	45599999	912	0	0	0	0
chr1	45600000	45649999	913	0	0	0	0
chr1	45650000	45699999	914	0	0	0	0
chr1	45700000	45749999	915	0	0	0	0
chr1	45750000	45799999	916	0	0	0	0
chr1	45800000	45849999	917	0	0	0	0
chr1	45850000	45899999	918	0	0	0	0
chr1	45900000	45949999	919	0	0	0	0
chr1	45950000	45999999	920	0	0	0	0
chr1	46000000	46049999	921	0	0	0	0
chr1	46050000	46099999	922	0	0	0	0
chr1	46100000	46149999	923	0	0	0	0
chr1	46150000	46199999	924	0	0	0	0
chr1	46200000	46249999	925	0	0	0	0
chr1	46250000	46299999	926	0	0	0	0
chr1	46300000	46349999	927	0	0	0	0
chr1	46350000	46399999	928	0	0	0	0
chr1	46400000	46449999	929	0	0	0	0
chr1	46450000	46499999	930	0	0	0	0
chr1	46500000	46549999	931	0	0	0	0
chr1	46550000	46599999	932	0	0	0	0
chr1	46600000	46649999	933	0	0	0	0
chr1	46650000	46699999	934	0	0	0	0
chr1	46700000	46749999	935	0	0	0	0
chr1	46750000	46799999	936	0	0	0	0
chr1	46800000	46849999	937	0	0	0	0
chr1	46850000	46899999	938	0	0	0	0
chr1	46900000	46949999	939	0	0	0	0
chr1	46950000	46999999	940	0	0	0	0
chr1	47000000	47049999	941	0	0	0	0
chr1	47050000	47099999	942	0	0	0	0
chr1	47100000	47149999	943	0	0	0	0
chr1	47150000	47199999	944	0	0	0	0
chr1	47200000	47249999	945	0	0	0	0
chr1	47250000	47299999	946	0	0	0	0
chr1	47300000	47349999	947	0	0	0	0
chr1	47350000	47399999	948	0	0	0	0
chr1	47400000	47449999	949	0	0	0	0
chr1	47450000	47499999	950	0	0	0	0
chr1	47500000	47549999	951	0	0	0	0
chr1	47550000	47599999	952	0	0	0	0
chr1	47600000	47649999	953	0	0	0	0
chr1	47650000	47699999	954	0	0	0	0
chr1	47700000	47749999	955	0	0	0	0
chr1	47750000	47799999	956	2	1	0	1
chr1	47800000	47849999	957	0	0	0	0
chr1	47850000	47899999	958	0	0	0	0
chr1	47900000	47949999	959	0	0	0	0
chr1	47950000	47999999	960	0	0	0	0
chr1	48000000	48049999	961	0	0	0	0
chr1	48050000	48099999	962	0	0	0	0
chr1	48100000	48149999	963	0	0	0	0
chr1	48150000	48199999	964	0	0	0	0
chr1	48200000	48249999	965	0	0	0	0
chr1	48250000	48299999	966	0	0	0	0
chr1	48300000	48349999	967	0	0	0	0
chr1	48350000	48399999	968	1	0	1	0
chr1	48400000	48449999	969	0	0	0	0
chr1	48450000	48499999	970	0	0	0	0
chr1	48500000	48549999	971	0	0	0	0
chr1	48550000	48599999	972	0	0	0	0
chr1	48600000	48649999	973	0	0	0	0
chr1	48650000	48699999	974	0	0	0	0
chr1	48700000	48749999	975	0	0	0	0
chr1	48750000	48799999	976	0	0	0	0
chr1	48800000	48849999	977	0	0	0	0
chr1	48850000	48899999	978	0	0	0	0
chr1	48900000	48949999	979	0	0	0	0
chr1	48950000	48999999	980	0	0	0	0
chr1	49000000	49049999	981	0	0	0	0
chr1	49050000	49099999	982	0	0	0	0
chr1	49100000	49149999	983	0	0	0	0
chr1	49150000	49199999	984	0	0	0	0
chr1	49200000	49249999	985	0	0	0	0
chr1	49250000	49299999	986	0	0	0	0
chr1	49300000	49349999	987	0	0	0	0
chr1	49350000	49399999	988	0	0	0	0
chr1	49400000	49449999	989	0	0	0	0
chr1	49450000	49499999	990	0	0	0	0
chr1	49500000	49549999	991	0	0	0	0
chr1	49550000	49599999	992	0	0	0	0
chr1	49600000	49649999	993	0	0	0	0
chr1	49650000	49699999	994	0	0	0	0
chr1	49700000	49749999	995	0	0	0	0
chr1	49750000	49799999	996	0	0	0	0
chr1	49800000	49849999	997	1	0	1	0
chr1	49850000	49899999	998	0	0	0	0
chr1	49900000	49949999	999	0	0	0	0
chr1	49950000	49999999	1000	0	0	0	0
chr1	50000000	50049999	1001	0	0	0	0
chr1	50050000	50099999	1002	0	0	0	0
chr1	50100000	50149999	1003	0	0	0	0
chr1	50150000	50199999	1004	0	0	0	0
chr1	50200000	50249999	1005	0	0	0	0
chr1	50250000	50299999	1006	0	0	0	0
chr1	50300000	50349999	1007	0	0	0	0
chr1	50350000	50399999	1008	0	0	0	0
chr1	50400000	50449999	1009	0	0	0	0
chr1	50450000	50499999	1010	0	0	0	0
chr1	50500000	50549999	1011	0	0	0	0
chr1	50550000	50599999	1012	0	0	0	0
chr1	50600000	50649999	1013	0	0	0	0
chr1	50650000	50699999	1014	0	0	0	0
chr1	50700000	50749999	1015	0	0	0	0
chr1	50750000	50799999	1016	1	0	1	0
chr1	50800000	50849999	1017	0	0	0	0
chr1	50850000	50899999	1018	0	0	0	0
chr1	50900000	50949999	1019	0	0	0	0
chr1	50950000	50999999	1020	0	0	0	0
chr1	51000000	51049999	1021	0	0	0	0
chr1	51050000	51099999	1022	0	0	0	0
chr1	51100000	51149999	1023	0	0	0	0
chr1	51150000	51199999	1024	0	0	0	0
chr1	51200000	51249999	1025	0	0	0	0
chr1	51250000	51299999	1026	0	0	0	0
chr1	51300000	51349999	1027	0	0	0	0
chr1	51350000	51399999	1028	0	0	0	0
chr1	51400000	51449999	1029	0	0	0	0
chr1	51450000	51499999	1030	0	0	0	0
chr1	51500000	51549999	1031	0	0	0	0
chr1	51550000	51599999	1032	0	0	0	0
chr1	51600000	51649999	1033	0	0	0	0
chr1	51650000	51699999	1034	0	0	0	0
chr1	51700000	51749999	1035	0	0	0	0
chr1	51750000	51799999	1036	0	0	0	0
chr1	51800000	51849999	1037	0	0	0	0
chr1	51850000	51899999	1038	0	0	0	0
chr1	51900000	51949999	1039	0	0	0	0
chr1	51950000	51999999	1040	0	0	0	0
chr1	52000000	52049999	1041	0	0	0	0
chr1	52050000	52099999	1042	0	0	0	0
chr1	52100000	52149999	1043	0	0	0	0
chr1	52150000	52199999	1044	0	0	0	0
chr1	52200000	52249999	1045	0	0	0	0
chr1	52250000	52299999	1046	0	0	0	0
chr1	52300000	52349999	1047	0	0	0	0
chr1	52350000	52399999	1048	0	0	0	0
chr1	52400000	52449999	1049	0	0	0	0
chr1	52450000	52499999	1050	0	0	0	0
chr1	52500000	52549999	1051	0	0	0	0
chr1	52550000	52599999	1052	0	0	0	0
chr1	52600000	52649999	1053	0	0	0	0
chr1	52650000	52699999	1054	1	0	1	0
chr1	52700000	52749999	1055	0	0	0	0
chr1	52750000	52799999	1056	0	0	0	0
chr1	52800000	52849999	1057	0	0	0	0
chr1	52850000	52899999	1058	0	0	0	0
chr1	52900000	52949999	1059	0	0	0	0
chr1	52950000	52999999	1060	0	0	0	0
chr1	53000000	53049999	1061	0	0	0	0
chr1	53050000	53099999	1062	0	0	0	0
chr1	53100000	53149999	1063	0	0	0	0
chr1	53150000	53199999	1064	0	0	0	0
chr1	53200000	53249999	1065	0	0	0	0
chr1	53250000	53299999	1066	0	0	0	0
chr1	53300000	53349999	1067	0	0	0	0
chr1	53350000	53399999	1068	0	0	0	0
chr1	53400000	53449999	1069	0	0	0	0
chr1	53450000	53499999	1070	0	0	0	0
chr1	53500000	53549999	1071	0	0	0	0
chr1	53550000	53599999	1072	0	0	0	0
chr1	53600000	53649999	1073	0	0	0	0
chr1	53650000	53699999	1074	0	0	0	0
chr1	53700000	53749999	1075	0	0	0	0
chr1	53750000	53799999	1076	0	0	0	0
chr1	53800000	53849999	1077	0	0	0	0
chr1	53850000	53899999	1078	0	0	0	0
chr1	53900000	53949999	1079	0	0	0	0
chr1	53950000	53999999	1080	0	0	0	0
chr1	54000000	54049999	1081	0	0	0	0
chr1	54050000	54099999	1082	0	0	0	0
chr1	54100000	54149999	1083	0	0	0	0
chr1	54150000	54199999	1084	0	0	0	0
chr1	54200000	54249999	1085	0	0	0	0
chr1	54250000	54299999	1086	0	0	0	0
chr1	54300000	54349999	1087	0	0	0	0
chr1	54350000	54399999	1088	0	0	0	0
chr1	54400000	54449999	1089	1	0	1	0
chr1	54450000	54499999	1090	0	0	0	0
chr1	54500000	54549999	1091	0	0	0	0
chr1	54550000	54599999	1092	0	0	0	0
chr1	54600000	54649999	1093	0	0	0	0
chr1	54650000	54699999	1094	0	0	0	0
chr1	54700000	54749999	1095	0	0	0	0
chr1	54750000	54799999	1096	0	0	0	0
chr1	54800000	54849999	1097	0	0	0	0
chr1	54850000	54899999	1098	0	0	0	0
chr1	54900000	54949999	1099	0	0	0	0
chr1	54950000	54999999	1100	0	0	0	0
chr1	55000000	55049999	1101	0	0	0	0
chr1	55050000	55099999	1102	0	0	0	0
chr1	55100000	55149999	1103	0	0	0	0
chr1	55150000	55199999	1104	0	0	0	0
chr1	55200000	55249999	1105	0	0	0	0
chr1	55250000	55299999	1106	0	0	0	0
chr1	55300000	55349999	1107	0	0	0	0
chr1	55350000	55399999	1108	0	0	0	0
chr1	55400000	55449999	1109	0	0	0	0
chr1	55450000	55499999	1110	0	0	0	0
chr1	55500000	55549999	1111	0	0	0	0
chr1	55550000	55599999	1112	0	0	0	0
chr1	55600000	55649999	1113	0	0	0	0
chr1	55650000	55699999	1114	0	0	0	0
chr1	55700000	55749999	1115	0	0	0	0
chr1	55750000	55799999	1116	0	0	0	0
chr1	55800000	55849999	1117	0	0	0	0
chr1	55850000	55899999	1118	0	0	0	0
chr1	55900000	55949999	1119	0	0	0	0
chr1	55950000	55999999	1120	0	0	0	0
chr1	56000000	56049999	1121	0	0	0	0
chr1	56050000	56099999	1122	0	0	0	0
chr1	56100000	56149999	1123	0	0	0	0
chr1	56150000	56199999	1124	0	0	0	0
chr1	56200000	56249999	1125	0	0	0	0
chr1	56250000	56299999	1126	0	0	0	0
chr1	56300000	56349999	1127	0	0	0	0
chr1	56350000	56399999	1128	0	0	0	0
chr1	56400000	56449999	1129	0	0	0	0
chr1	56450000	56499999	1130	0	0	0	0
chr1	56500000	56549999	1131	0	0	0	0
chr1	56550000	56599999	1132	0	0	0	0
chr1	56600000	56649999	1133	0	0	0	0
chr1	56650000	56699999	1134	0	0	0	0
chr1	56700000	56749999	1135	0	0	0	0
chr1	56750000	56799999	1136	0	0	0	0
chr1	56800000	56849999	1137	0	0	0	0
chr1	56850000	56899999	1138	0	0	0	0
chr1	56900000	56949999	1139	0	0	0	0
chr1	56950000	56999999	1140	0	0	0	0
chr1	57000000	57049999	1141	0	0	0	0
chr1	57050000	57099999	1142	0	0	0	0
chr1	57100000	57149999	1143	0	0	0	0
chr1	57150000	57199999	1144	0	0	0	0
chr1	57200000	57249999	1145	0	0	0	0
chr1	57250000	57299999	1146	0	0	0	0
chr1	57300000	57349999	1147	1	0	1	0
chr1	57350000	57399999	1148	0	0	0	0
chr1	57400000	57449999	1149	0	0	0	0
chr1	57450000	57499999	1150	0	0	0	0
chr1	57500000	57549999	1151	0	0	0	0
chr1	57550000	57599999	1152	0	0	0	0
chr1	57600000	57649999	1153	0	0	0	0
chr1	57650000	57699999	1154	0	0	0	0
chr1	57700000	57749999	1155	0	0	0	0
chr1	57750000	57799999	1156	0	0	0	0
chr1	57800000	57849999	1157	0	0	0	0
chr1	57850000	57899999	1158	0	0	0	0
chr1	57900000	57949999	1159	0	0	0	0
chr1	57950000	57999999	1160	0	0	0	0
chr1	58000000	58049999	1161	0	0	0	0
chr1	58050000	58099999	1162	1	0	1	0
chr1	58100000	58149999	1163	0	0	0	0
chr1	58150000	58199999	1164	0	0	0	0
chr1	58200000	58249999	1165	0	0	0	0
chr1	58250000	58299999	1166	0	0	0	0
chr1	58300000	58349999	1167	0	0	0	0
chr1	58350000	58399999	1168	0	0	0	0
chr1	58400000	58449999	1169	0	0	0	0
chr1	58450000	58499999	1170	0	0	0	0
chr1	58500000	58549999	1171	0	0	0	0
chr1	58550000	58599999	1172	0	0	0	0
chr1	58600000	58649999	1173	0	0	0	0
chr1	58650000	58699999	1174	0	0	0	0
chr1	58700000	58749999	1175	0	0	0	0
chr1	58750000	58799999	1176	0	0	0	0
chr1	58800000	58849999	1177	0	0	0	0
chr1	58850000	58899999	1178	0	0	0	0
chr1	58900000	58949999	1179	0	0	0	0
chr1	58950000	58999999	1180	0	0	0	0
chr1	59000000	59049999	1181	0	0	0	0
chr1	59050000	59099999	1182	0	0	0	0
chr1	59100000	59149999	1183	0	0	0	0
chr1	59150000	59199999	1184	0	0	0	0
chr1	59200000	59249999	1185	0	0	0	0
chr1	59250000	59299999	1186	0	0	0	0
chr1	59300000	59349999	1187	0	0	0	0
chr1	59350000	59399999	1188	0	0	0	0
chr1	59400000	59449999	1189	0	0	0	0
chr1	59450000	59499999	1190	0	0	0	0
chr1	59500000	59549999	1191	0	0	0	0
chr1	59550000	59599999	1192	0	0	0	0
chr1	59600000	59649999	1193	0	0	0	0
chr1	59650000	59699999	1194	0	0	0	0
chr1	59700000	59749999	1195	0	0	0	0
chr1	59750000	59799999	1196	0	0	0	0
chr1	59800000	59849999	1197	0	0	0	0
chr1	59850000	59899999	1198	0	0	0	0
chr1	59900000	59949999	1199	0	0	0	0
chr1	59950000	59999999	1200	0	0	0	0
chr1	60000000	60049999	1201	0	0	0	0
chr1	60050000	60099999	1202	0	0	0	0
chr1	60100000	60149999	1203	0	0	0	0
chr1	60150000	60199999	1204	0	0	0	0
chr1	60200000	60249999	1205	0	0	0	0
chr1	60250000	60299999	1206	0	0	0	0
chr1	60300000	60349999	1207	0	0	0	0
chr1	60350000	60399999	1208	0	0	0	0
chr1	60400000	60449999	1209	0	0	0	0
chr1	60450000	60499999	1210	0	0	0	0
chr1	60500000	60549999	1211	0	0	0	0
chr1	60550000	60599999	1212	0	0	0	0
chr1	60600000	60649999	1213	0	0	0	0
chr1	60650000	60699999	1214	0	0	0	0
chr1	60700000	60749999	1215	0	0	0	0
chr1	60750000	60799999	1216	0	0	0	0
chr1	60800000	60849999	1217	0	0	0	0
chr1	60850000	60899999	1218	0	0	0	0
chr1	60900000	60949999	1219	0	0	0	0
chr1	60950000	60999999	1220	0	0	0	0
chr1	61000000	61049999	1221	0	0	0	0
chr1	61050000	61099999	1222	0	0	0	0
chr1	61100000	61149999	1223	0	0	0	0
chr1	61150000	61199999	1224	0	0	0	0
chr1	61200000	61249999	1225	0	0	0	0
chr1	61250000	61299999	1226	0	0	0	0
chr1	61300000	61349999	1227	0	0	0	0
chr1	61350000	61399999	1228	0	0	0	0
chr1	61400000	61449999	1229	0	0	0	0
chr1	61450000	61499999	1230	0	0	0	0
chr1	61500000	61549999	1231	0	0	0	0
chr1	61550000	61599999	1232	0	0	0	0
chr1	61600000	61649999	1233	0	0	0	0
chr1	61650000	61699999	1234	0	0	0	0
chr1	61700000	61749999	1235	0	0	0	0
chr1	61750000	61799999	1236	0	0	0	0
chr1	61800000	61849999	1237	0	0	0	0
chr1	61850000	61899999	1238	0	0	0	0
chr1	61900000	61949999	1239	0	0	0	0
chr1	61950000	61999999	1240	0	0	0	0
chr1	62000000	62049999	1241	0	0	0	0
chr1	62050000	62099999	1242	0	0	0	0
chr1	62100000	62149999	1243	0	0	0	0
chr1	62150000	62199999	1244	0	0	0	0
chr1	62200000	62249999	1245	0	0	0	0
chr1	62250000	62299999	1246	0	0	0	0
chr1	62300000	62349999	1247	0	0	0	0
chr1	62350000	62399999	1248	0	0	0	0
chr1	62400000	62449999	1249	0	0	0	0
chr1	62450000	62499999	1250	0	0	0	0
chr1	62500000	62549999	1251	0	0	0	0
chr1	62550000	62599999	1252	0	0	0	0
chr1	62600000	62649999	1253	0	0	0	0
chr1	62650000	62699999	1254	0	0	0	0
chr1	62700000	62749999	1255	0	0	0	0
chr1	62750000	62799999	1256	0	0	0	0
chr1	62800000	62849999	1257	0	0	0	0
chr1	62850000	62899999	1258	0	0	0	0
chr1	62900000	62949999	1259	0	0	0	0
